"","hh_id","plot_id"
"7581",717992,750126
"7582",988978,213584
"7583",705362,574866
"7584",860711,824349
"7585",642695,984205
"7586",464870,922103
"7587",695368,393297
"7588",585115,729172
"7589",505186,618400
"7590",740577,536347
"7591",375657,622884
"7592",478687,505934
"7593",735251,987126
"7594",738092,149143
"7595",192850,649836
"7596",403848,483982
"7597",460187,574327
"7598",259406,534085
"7599",848792,958925
"7600",412010,685570
"7601",731337,944953
"7602",310190,197783
"7603",776205,854418
"7604",289082,200803
"7605",348060,943907
"7606",720738,942902
"7607",558792,812402
"7608",536255,563792
"7609",275713,276811
"7610",609800,998553
"7611",868087,165131
"7612",427460,519087
"7613",975411,141512
"7614",213501,156358
"7615",237465,408288
"7616",543732,120231
"7617",791645,663816
"7618",397345,629988
"7619",184651,796372
"7620",596447,256134
"7621",281891,485204
"7622",812265,787983
"7623",366015,288005
"7624",976561,270433
"7625",641403,244017
"7626",880313,650717
"7627",950593,608497
"7628",734603,519719
"7629",373677,476465
"7630",549234,303493
"7631",417556,620884
"7632",172740,354742
"7633",772251,722377
"7634",562257,547040
"7635",769299,102721
"7636",111649,293453
"7637",360548,123082
"7638",735540,370452
"7639",711325,449225
"7640",639832,904710
"7641",875119,433962
"7642",541901,840822
"7643",297832,256727
"7644",679414,208124
"7645",460107,215493
"7646",613436,268451
"7647",232893,764882
"7648",958274,507919
"7649",448172,952776
"7650",673977,221154
"7651",873317,506196
"7652",590127,386851
"7653",302176,844172
"7654",525939,141783
"7655",241043,340945
"7656",997209,522676
"7657",389898,623673
"7658",749763,532935
"7659",676401,217255
"7660",298044,834453
"7661",150831,772202
"7662",358131,526350
"7663",236324,314421
"7664",145694,748066
"7665",829763,163058
"7666",706307,928588
"7667",521630,304453
"7668",228974,220184
"7669",166782,272200
"7670",889759,162908
"7671",442478,558489
"7672",624482,450757
"7673",528535,161110
"7674",297434,734968
"7675",267416,120785
"7676",363144,709877
"7677",221522,141126
"7678",674111,925409
"7679",605088,162124
"7680",775793,357388
"7681",472083,940412
"7682",237055,875435
"7683",153280,454738
"7684",128415,169723
"7685",270319,950128
"7686",227959,732969
"7687",102804,375414
"7688",515607,857086
"7689",291074,721282
"7690",870370,904597
"7691",785444,601335
"7692",877075,368561
"7693",136785,243377
"7694",639934,182647
"7695",928465,688448
"7696",201566,361232
"7697",966846,351817
"7698",194882,892152
"7699",501655,113808
"7700",313365,603796
"7701",535181,740566
"7702",996371,658898
"7703",659486,511299
"7704",425263,576069
"7705",873948,988276
"7706",888964,309181
"7707",899428,914309
"7708",618693,289117
"7709",603783,644773
"7710",538851,867892
"7711",725045,270961
"7712",981851,411692
"7713",242369,893859
"7714",585935,144797
"7715",779705,875350
"7716",593004,834936
"7717",724262,335006
"7718",783856,517137
"7719",458021,446475
"7720",809739,499097
"7721",869723,437409
"7722",588295,907938
"7723",671624,806625
"7724",257760,753614
"7725",799397,550057
"7726",546034,354594
"7727",624570,738865
"7728",117809,248167
"7729",838494,641563
"7730",380552,577878
"7731",895333,515707
"7732",748425,490951
"7733",478194,953178
"7734",567584,442123
"7735",869600,610324
"7736",610564,318795
"7737",511326,562701
"7738",840964,692534
"7739",637592,673199
"7740",398537,988000
"7741",273735,809408
"7742",283892,352262
"7743",848144,340992
"7744",256638,934983
"7745",907969,760785
"7746",681966,591389
"7747",357354,976545
"7748",739842,417105
"7749",795742,293858
"7750",968632,103114
"7751",487819,933546
"7752",309402,814462
"7753",750429,934840
"7754",326662,105119
"7755",676141,713154
"7756",205635,320232
"7757",330427,405705
"7758",973499,489487
"7759",397863,999412
"7760",264051,634292
"7761",212750,323277
"7762",437352,250738
"7763",569025,255381
"7764",594904,617588
"7765",631931,270773
"7766",183046,615146
"7767",389381,578022
"7768",485863,749955
"7769",992363,536344
"7770",199598,345660
"7771",454167,143206
"7772",422822,295772
"7773",235729,533820
"7774",157390,113114
"7775",376872,588693
"7776",855497,361462
"7777",626459,136749
"7778",312834,913477
"7779",328809,862121
"7780",681538,796356
"7781",485858,586682
"7782",497324,370393
"7783",441195,875181
"7784",826227,223560
"7785",693391,858518
"7786",659993,913543
"7787",819746,331333
"7788",480481,776223
"7789",865478,830257
"7790",253613,458744
"7791",937735,985219
"7792",513159,352089
"7793",731428,345856
"7794",552430,301529
"7795",363799,532694
"7796",937399,867329
"7797",289561,939385
"7798",124558,390813
"7799",648589,625147
"7800",203286,535389
"7801",410020,330299
"7802",279784,253455
"7803",112525,586945
"7804",593072,769944
"7805",886931,953163
"7806",846212,607876
"7807",640319,770589
"7808",412728,474393
"7809",408233,172879
"7810",316791,773338
"7811",952938,860241
"7812",763249,909323
"7813",921843,643424
"7814",310483,221739
"7815",604573,766396
"7816",209823,303626
"7817",894727,474500
"7818",625168,636458
"7819",976349,486650
"7820",235251,274239
"7821",643842,411989
"7822",807221,240369
"7823",886398,276300
"7824",549364,248133
"7825",883408,949552
"7826",214049,217634
"7827",505393,605376
"7828",599820,963373
"7829",217337,339085
"7830",464310,776888
"7831",658774,716839
"7832",745201,114845
"7833",806267,616304
"7834",308444,988846
"7835",521914,478578
"7836",442662,946790
"7837",361869,488135
"7838",624267,998466
"7839",317682,604521
"7840",738156,774543
"7841",353869,834424
"7842",193636,420613
"7843",714223,630286
"7844",270339,375067
"7845",311452,942650
"7846",926169,338796
"7847",462993,339349
"7848",710385,674795
"7849",218153,507004
"7850",604314,551164
"7851",996569,672053
"7852",740274,510797
"7853",156659,686606
"7854",316730,225588
"7855",136279,990397
"7856",304309,954447
"7857",135302,336306
"7858",763954,541543
"7859",982089,110274
"7860",954622,639150
"7861",740569,218026
"7862",190403,755178
"7863",381360,394636
"7864",862862,551738
"7865",770103,874785
"7866",798556,869657
"7867",163029,650079
"7868",159748,999912
"7869",586178,826690
"7870",279893,345904
"7871",251624,947401
"7872",709167,942973
"7873",320893,512754
"7874",733246,911669
"7875",155563,774506
"7876",949126,203773
"7877",424526,899918
"7878",131365,513920
"7879",420888,703519
"7880",618218,474243
"7881",460927,926318
"7882",486343,889507
"7883",464417,148466
"7884",336678,187105
"7885",272786,211465
"7886",462393,423022
"7887",801234,643477
"7888",485644,141673
"7889",689987,407907
"7890",615505,951075
"7891",600167,107811
"7892",770286,595288
"7893",231622,376988
"7894",629032,370480
"7895",842676,662233
"7896",699950,524366
"7897",226267,880028
"7898",492866,956098
"7899",265260,223611
"7900",110283,570174
"7901",878181,922541
"7902",931432,883100
"7903",838584,720632
"7904",869953,758875
"7905",868286,534568
"7906",973035,922787
"7907",426621,902730
"7908",584168,649567
"7909",256358,681142
"7910",122034,362958
"7911",872364,800436
"7912",707076,219884
"7913",658385,158616
"7914",295917,166162
"7915",943745,249600
"7916",442444,379475
"7917",535801,827992
"7918",457935,835012
"7919",456268,450723
"7920",560518,920976
"7921",339515,240319
"7922",175550,562506
"7923",194642,627186
"7924",972455,859582
"7925",283557,680509
"7926",220753,303356
"7927",669388,532670
"7928",940691,851435
"7929",179107,574362
"7930",131986,762018
"7931",891712,715694
"7932",601760,874686
"7933",904591,621526
"7934",939412,609721
"7935",904715,805798
"7936",685290,730007
"7937",355581,649871
"7938",548663,497428
"7939",191945,970269
"7940",548117,182831
"7941",916314,657747
"7942",183550,781420
"7943",882889,322339
"7944",785937,807310
"7945",810204,674149
"7946",752615,594720
"7947",899072,367978
"7948",464311,337951
"7949",276534,925198
"7950",509783,831282
"7951",453129,312589
"7952",630802,230584
"7953",507068,686183
"7954",951762,792101
"7955",340794,703967
"7956",411546,533152
"7957",567731,424741
"7958",878358,471030
"7959",157608,798248
"7960",731221,816647
"7961",153887,122959
"7962",277664,542223
"7963",432854,576950
"7964",947491,646230
"7965",736012,584082
"7966",862518,118075
"7967",885182,476877
"7968",158139,556050
"7969",130602,555145
"7970",336488,387283
"7971",892728,304688
"7972",885067,499948
"7973",408352,383463
"7974",460011,126199
"7975",421114,760648
"7976",822632,660668
"7977",191338,998022
"7978",406209,695935
"7979",779840,524947
"7980",983776,575219
"7981",578354,751277
"7982",874621,572432
"7983",725613,239413
"7984",978958,186216
"7985",997599,652806
"7986",363895,854594
"7987",366503,192428
"7988",573417,987695
"7989",855663,191641
"7990",375789,695097
"7991",796672,579043
"7992",259402,486803
"7993",978193,272726
"7994",863559,295727
"7995",460759,211720
"7996",412250,942778
"7997",213516,959824
"7998",589280,862850
"7999",538988,971636
"8000",130957,914713
"8001",143071,649750
"8002",612819,352531
"8003",665456,789292
"8004",214476,283313
"8005",950568,518073
"8006",396062,242586
"8007",124071,747388
"8008",915666,757797
"8009",471020,242318
"8010",647685,438010
"8011",133581,959205
"8012",903318,227518
"8013",376736,573831
"8014",791924,866879
"8015",270602,852619
"8016",980701,879855
"8017",380878,635763
"8018",224722,619042
"8019",286784,299656
"8020",752898,962577
"8021",526765,541300
"8022",847599,997444
"8023",523916,436826
"8024",608884,858303
"8025",601229,542672
"8026",363846,102753
"8027",202796,187818
"8028",964237,414843
"8029",214273,226597
"8030",440904,737439
"8031",846501,477031
"8032",147769,322084
"8033",384400,963064
"8034",475354,579930
"8035",171772,308614
"8036",647426,475198
"8037",567340,301669
"8038",352154,653525
"8039",492831,841249
"8040",142456,959748
"8041",455633,574468
"8042",172697,114859
"8043",634944,442779
"8044",354644,168398
"8045",767345,801521
"8046",153113,307746
"8047",564153,503557
"8048",493482,141398
"8049",167739,104507
"8050",231414,954965
"8051",347514,357084
"8052",583481,584594
"8053",926396,572927
"8054",524590,968451
"8055",388129,576204
"8056",890032,651542
"8057",684795,443065
"8058",177906,639853
"8059",428005,552300
"8060",979902,607422
"8061",491525,886910
"8062",788079,800912
"8063",548614,328654
"8064",388600,655736
"8065",974033,802099
"8066",658737,539309
"8067",957015,687521
"8068",885716,783730
"8069",688580,336377
"8070",163884,714532
"8071",411875,998230
"8072",699064,490250
"8073",440814,119965
"8074",575682,776871
"8075",801606,355309
"8076",674348,880312
"8077",160425,776422
"8078",494398,329470
"8079",710217,480836
"8080",990122,334791
"8081",935026,313130
"8082",910615,457659
"8083",228850,673076
"8084",703246,255782
"8085",118201,297340
"8086",450762,841822
"8087",706973,909551
"8088",733112,449775
"8089",174631,883648
"8090",800316,249268
"8091",130529,253231
"8092",809320,762820
"8093",280095,248643
"8094",933589,172306
"8095",982667,543018
"8096",353969,833400
"8097",298219,669013
"8098",337690,678977
"8099",725010,821423
"8100",419681,418980
"8101",354775,490099
"8102",819739,525781
"8103",331121,625514
"8104",588218,484556
"8105",615410,210591
"8106",347612,352823
"8107",703045,214684
"8108",620971,588936
"8109",526457,833361
"8110",984256,319280
"8111",555899,518576
"8112",987768,817844
"8113",475806,210359
"8114",912046,142193
"8115",219313,462699
"8116",550369,488021
"8117",609266,990499
"8118",501897,254133
"8119",581950,945008
"8120",319047,753314
"8121",363393,659954
"8122",940668,640680
"8123",762554,711403
"8124",608847,594002
"8125",922218,716908
"8126",171337,397479
"8127",899658,395494
"8128",282061,364729
"8129",260270,633190
"8130",627756,956036
"8131",925958,550557
"8132",912350,515625
"8133",630917,725325
"8134",256015,808575
"8135",518861,946070
"8136",128102,983549
"8137",750375,921144
"8138",902371,606766
"8139",283628,835666
"8140",924268,295836
"8141",143812,587145
"8142",499283,282715
"8143",554217,556027
"8144",706195,710046
"8145",377544,962400
"8146",719889,589381
"8147",559537,724937
"8148",974997,999042
"8149",497708,829805
"8150",265726,266463
"8151",686938,795898
"8152",756952,328195
"8153",213647,353227
"8154",384783,403148
"8155",268110,696453
"8156",184951,230515
"8157",346354,791445
"8158",420609,964502
"8159",182803,635216
"8160",689696,153407
"8161",724852,179027
"8162",119358,967414
"8163",415325,396114
"8164",251316,356355
"8165",720918,411154
"8166",884020,986223
"8167",401595,756532
"8168",516781,615157
"8169",195771,552977
"8170",830798,821185
"8171",317684,969168
"8172",678059,976893
"8173",613368,608048
"8174",322779,518421
"8175",810184,269149
"8176",819735,276547
"8177",578407,424601
"8178",678529,975960
"8179",100096,812366
"8180",479697,841150
"8181",474341,362581
"8182",451870,505156
"8183",511338,520710
"8184",873188,807651
"8185",800421,640359
"8186",415995,772144
"8187",401289,918056
"8188",962740,867007
"8189",716577,158925
"8190",248028,342839
"8191",759072,768263
"8192",900321,790228
"8193",781694,800767
"8194",565970,559111
"8195",961704,237174
"8196",250996,788708
"8197",495074,583360
"8198",949208,219478
"8199",830735,487700
"8200",103446,852901
"8201",666538,767572
"8202",862782,117560
"8203",753602,799461
"8204",258081,743514
"8205",830741,909238
"8206",802875,429955
"8207",282731,848643
"8208",812952,659328
"8209",350786,392578
"8210",942330,455153
"8211",551753,439379
"8212",712617,182548
"8213",176466,346288
"8214",428429,716689
"8215",815646,687204
"8216",580750,314074
"8217",506574,257660
"8218",876319,611517
"8219",769957,479165
"8220",518707,361169
"8221",268920,207336
"8222",649014,200664
"8223",628331,676443
"8224",213353,743823
"8225",653803,682693
"8226",183627,273202
"8227",617331,201746
"8228",772935,108273
"8229",661688,975911
"8230",663159,318895
"8231",147448,151173
"8232",154576,985767
"8233",856807,474734
"8234",522747,298410
"8235",679914,675184
"8236",483985,165412
"8237",589384,876835
"8238",214258,376221
"8239",443274,507538
"8240",417891,744269
"8241",254887,387696
"8242",118796,133551
"8243",706264,881817
"8244",288638,694723
"8245",689257,472706
"8246",903582,941254
"8247",318267,150296
"8248",485985,505801
"8249",390610,848412
"8250",512707,367065
"8251",607377,464776
"8252",165441,771322
"8253",739735,631846
"8254",989949,293077
"8255",216164,881897
"8256",926173,550971
"8257",727942,425107
"8258",462089,299858
"8259",904171,800001
"8260",970813,943730
"8261",914907,982685
"8262",652314,399327
"8263",399056,320884
"8264",159296,525043
"8265",307842,686514
"8266",304105,660819
"8267",219503,736854
"8268",920051,332441
"8269",608936,318564
"8270",388375,475823
"8271",592913,397587
"8272",605459,126100
"8273",725277,561056
"8274",951297,698771
"8275",370043,905668
"8276",581130,468434
"8277",863745,656656
"8278",692819,569294
"8279",537747,358068
"8280",237686,840677
"8281",341918,458385
"8282",764626,278840
"8283",135964,813067
"8284",555661,616846
"8285",289743,678765
"8286",447400,234208
"8287",850181,627985
"8288",910917,680226
"8289",335611,827327
"8290",179144,167932
"8291",783899,426814
"8292",320928,399624
"8293",925372,416710
"8294",646215,701840
"8295",516768,565866
"8296",357758,760833
"8297",510744,730365
"8298",166607,908574
"8299",122596,527951
"8300",911418,123339
"8301",110761,683989
"8302",610263,943889
"8303",206384,969703
"8304",503395,422537
"8305",806188,227073
"8306",480157,555812
"8307",514279,690191
"8308",596332,255080
"8309",158455,205824
"8310",213629,610941
"8311",699323,753708
"8312",101467,164852
"8313",830263,580958
"8314",413797,151168
"8315",210602,107222
"8316",297016,263284
"8317",104527,664948
"8318",849329,333154
"8319",483751,875136
"8320",819734,493310
"8321",564795,421276
"8322",483295,227035
"8323",426266,905473
"8324",786358,961500
"8325",146372,150644
"8326",183345,333402
"8327",138099,576180
"8328",814706,590966
"8329",303012,145018
"8330",835410,956027
"8331",211918,614819
"8332",375160,366490
"8333",448100,888118
"8334",627722,132698
"8335",160865,852359
"8336",197270,436563
"8337",756204,672721
"8338",760060,282363
"8339",490850,601077
"8340",444352,941141
"8341",585735,228231
"8342",428489,223901
"8343",885007,809998
"8344",547183,738604
"8345",992306,777909
"8346",121093,685732
"8347",302583,766213
"8348",450875,906339
"8349",551670,870745
"8350",325204,174803
"8351",643014,430427
"8352",257614,223506
"8353",502064,885606
"8354",809426,288575
"8355",952420,953731
"8356",498259,480709
"8357",409654,178313
"8358",875933,292859
"8359",172152,203854
"8360",485587,219378
"8361",826401,603823
"8362",705920,507122
"8363",865035,486173
"8364",745261,962931
"8365",665623,998147
"8366",995358,440403
"8367",355363,655420
"8368",199461,285298
"8369",290581,901076
"8370",750929,491851
"8371",101294,813540
"8372",360785,587406
"8373",730032,452496
"8374",432412,355193
"8375",133276,479411
"8376",941081,239490
"8377",527731,627414
"8378",258484,907099
"8379",773595,132832
"8380",808786,228315
"8381",250717,223556
"8382",382642,958638
"8383",818080,141555
"8384",451489,520045
"8385",137918,529799
"8386",120685,742989
"8387",634900,399556
"8388",553381,181119
"8389",180923,846851
"8390",637410,252021
"8391",491813,789537
"8392",618850,971761
"8393",371133,579320
"8394",793256,858900
"8395",768119,689972
"8396",335241,209670
"8397",777070,563046
"8398",945584,646205
"8399",892896,604836
"8400",380920,254610
"8401",916066,234571
"8402",453138,246902
"8403",691698,896035
"8404",457794,950963
"8405",196727,272017
"8406",853563,648532
"8407",287413,525296
"8408",896996,865029
"8409",729551,733372
"8410",877240,947921
"8411",853122,940742
"8412",172333,993712
"8413",446859,518667
"8414",761873,298276
"8415",114884,806880
"8416",168770,842295
"8417",452617,395422
"8418",210055,531272
"8419",165238,723240
"8420",437144,877593
"8421",418863,637518
"8422",482435,852529
"8423",533946,424953
"8424",824825,635745
"8425",845927,519709
"8426",590106,395564
"8427",812740,835262
"8428",117842,433975
"8429",832899,756784
"8430",200280,348429
"8431",846850,151693
"8432",803550,595508
"8433",939410,838616
"8434",570740,865822
"8435",934231,860901
"8436",894118,173415
"8437",747558,403722
"8438",237759,118105
"8439",776020,734033
"8440",739332,566176
"8441",452473,410628
"8442",994927,746630
"8443",132279,650183
"8444",611146,822363
"8445",302676,289840
"8446",997563,703919
"8447",693085,237342
"8448",460247,849037
"8449",744193,299433
"8450",306256,240557
"8451",425214,358433
"8452",549984,242930
"8453",401989,471629
"8454",404011,583851
"8455",146821,722528
"8456",721352,810012
"8457",440306,435203
"8458",117279,402141
"8459",561194,174027
"8460",734567,703914
"8461",431891,726491
"8462",113740,366929
"8463",945360,934649
"8464",145083,715753
"8465",832134,890198
"8466",749925,266085
"8467",799816,911513
"8468",114061,200552
"8469",150310,198944
"8470",804145,330159
"8471",721884,510851
"8472",606950,352693
"8473",481380,896501
"8474",681635,747970
"8475",563722,748664
"8476",368038,136132
"8477",433530,102703
"8478",833366,875895
"8479",443544,148798
"8480",311697,740320
"8481",946339,163712
"8482",412109,879455
"8483",826271,917613
"8484",442229,316590
"8485",862150,479522
"8486",470849,242865
"8487",319501,684029
"8488",744420,182654
"8489",508504,553077
"8490",168981,995245
"8491",644833,194260
"8492",928334,893733
"8493",769099,378621
"8494",549874,321099
"8495",891828,980484
"8496",257516,902647
"8497",258131,111075
"8498",139868,604767
"8499",309433,575071
"8500",613401,909830
"8501",954531,459311
"8502",296236,364157
"8503",476409,914334
"8504",108496,176569
"8505",439601,603092
"8506",322674,418724
"8507",801922,462979
"8508",261073,998185
"8509",335082,440682
"8510",405630,853073
"8511",333415,796096
"8512",687973,609045
"8513",292027,771582
"8514",565585,947646
"8515",855752,787797
"8516",184480,542922
"8517",421451,857544
"8518",754295,862973
"8519",518215,680323
"8520",250523,888349
"8521",773429,325905
"8522",411979,520721
"8523",433172,116527
"8524",873531,532720
"8525",659377,276888
"8526",561055,471642
"8527",463025,284542
"8528",709260,880083
"8529",729623,873762
"8530",233072,349371
"8531",150619,983671
"8532",889537,144053
"8533",374830,679869
"8534",730218,550334
"8535",708459,364537
"8536",395507,470280
"8537",357254,557911
"8538",574480,504375
"8539",385801,201222
"8540",523941,664429
"8541",778023,140564
"8542",588270,116951
"8543",651903,606242
"8544",749030,296760
"8545",209662,440581
"8546",405021,958673
"8547",322346,447761
"8548",103669,496327
"8549",149590,838065
"8550",401280,298998
"8551",994100,427178
"8552",972493,362543
"8553",849155,305344
"8554",829532,739390
"8555",637019,465494
"8556",940682,177754
"8557",369480,575033
"8558",390113,618927
"8559",337066,704901
"8560",239247,516931
"8561",792346,114862
"8562",818957,912017
"8563",337120,800113
"8564",521305,144302
"8565",314564,859018
"8566",612003,373556
"8567",278930,166917
"8568",404932,605053
"8569",970696,741322
"8570",395903,218500
"8571",735734,527338
"8572",982301,618335
"8573",635635,305634
"8574",567416,330238
"8575",728941,534980
"8576",293834,352613
"8577",290523,837241
"8578",723158,460633
"8579",444955,193072
"8580",735547,659122
"8581",714679,657957
"8582",689088,104760
"8583",451098,468470
"8584",166218,980025
"8585",444359,932858
"8586",560491,397041
"8587",166904,756088
"8588",137771,273226
"8589",485781,600750
"8590",725699,872100
"8591",177071,784060
"8592",289447,605413
"8593",803896,566992
"8594",289939,960983
"8595",299686,463654
"8596",508305,814499
"8597",355355,458365
"8598",396252,783293
"8599",127541,395343
"8600",419492,990625
"8601",407262,351274
"8602",357624,608184
"8603",228671,979618
"8604",821846,674582
"8605",515088,636778
"8606",702056,148909
"8607",953023,845666
"8608",325119,750827
"8609",374643,518258
"8610",424900,272716
"8611",120684,941345
"8612",201522,175742
"8613",551384,903720
"8614",914510,475572
"8615",299465,367148
"8616",748336,364565
"8617",617219,722123
"8618",967719,159980
"8619",118852,579095
"8620",138474,631410
"8621",973255,375762
"8622",689740,328012
"8623",972632,512426
"8624",709693,594532
"8625",243025,248800
"8626",257440,284699
"8627",410581,665220
"8628",581034,173478
"8629",358555,518898
"8630",800692,745886
"8631",162622,254706
"8632",727317,547714
"8633",991424,130774
"8634",480752,484756
"8635",996396,263700
"8636",928690,766449
"8637",377235,816939
"8638",860619,548677
"8639",759339,533022
"8640",178722,283338
"8641",901358,821615
"8642",115041,175685
"8643",933109,470373
"8644",651635,484888
"8645",132448,788735
"8646",787872,165206
"8647",724512,403006
"8648",381653,235701
"8649",775732,494115
"8650",636276,811072
"8651",109913,299317
"8652",696630,526685
"8653",308570,265209
"8654",980698,608415
"8655",447320,652363
"8656",403297,598005
"8657",476073,999881
"8658",125952,930353
"8659",259838,547785
"8660",663597,580513
"8661",346896,869373
"8662",313603,519428
"8663",667261,281247
"8664",455967,234059
"8665",945517,719898
"8666",212578,796764
"8667",784263,987722
"8668",160043,347005
"8669",857884,389853
"8670",758031,780103
"8671",124176,372268
"8672",997890,358217
"8673",489568,251731
"8674",211467,169675
"8675",157101,925042
"8676",119220,394372
"8677",577540,748662
"8678",301922,812838
"8679",800362,661065
"8680",526740,719001
"8681",684429,778811
"8682",417877,739624
"8683",707774,384635
"8684",799709,907386
"8685",119733,461539
"8686",854776,361106
"8687",887078,820887
"8688",134737,934089
"8689",407898,831201
"8690",942133,578584
"8691",653999,346066
"8692",741592,153056
"8693",660463,664675
"8694",186868,304402
"8695",208044,294442
"8696",858764,872328
"8697",684943,304962
"8698",155217,288419
"8699",201827,677090
"8700",191902,680944
"8701",267756,513444
"8702",834670,685041
"8703",377694,541194
"8704",965303,730470
"8705",671478,438998
"8706",645257,962332
"8707",520376,329121
"8708",368165,451807
"8709",872532,424477
"8710",842019,101442
"8711",612495,713193
"8712",329801,162779
"8713",302452,493297
"8714",886328,395132
"8715",697876,971713
"8716",659468,356819
"8717",310090,407442
"8718",151576,429147
"8719",987905,938680
"8720",978994,641247
"8721",508524,747102
"8722",194489,455107
"8723",876068,850572
"8724",717815,971329
"8725",960017,341616
"8726",512940,661123
"8727",159020,864437
"8728",631844,919809
"8729",689106,327136
"8730",404159,565336
"8731",369101,243916
"8732",882560,327809
"8733",926115,680579
"8734",505770,292260
"8735",647246,602441
"8736",310029,532898
"8737",481898,389616
"8738",892614,905982
"8739",899358,138625
"8740",787387,718450
"8741",305907,936137
"8742",729905,826276
"8743",576484,779041
"8744",982306,627759
"8745",616412,258114
"8746",991073,640851
"8747",846006,955817
"8748",675522,451684
"8749",135519,661982
"8750",564541,255466
"8751",274699,246931
"8752",744049,646507
"8753",188435,253394
"8754",396767,611451
"8755",162467,876317
"8756",457991,545599
"8757",818218,345168
"8758",497254,757426
"8759",208203,203074
"8760",919299,845465
"8761",802567,797568
"8762",151838,182951
"8763",197734,908278
"8764",345716,886824
"8765",162217,240058
"8766",605906,835954
"8767",316759,339607
"8768",971559,984173
"8769",439361,552633
"8770",124351,400121
"8771",568748,878870
"8772",961387,201580
"8773",183200,966686
"8774",662241,659030
"8775",689061,872533
"8776",283935,832926
"8777",465467,999209
"8778",768129,693113
"8779",788017,605599
"8780",154644,277195
"8781",639555,182175
"8782",451109,859152
"8783",773234,391786
"8784",110058,757129
"8785",838288,187823
"8786",751321,309376
"8787",744309,722462
"8788",996588,554170
"8789",134357,612446
"8790",789933,273830
"8791",519617,682650
"8792",964386,468559
"8793",486742,693974
"8794",801669,100671
"8795",443991,423055
"8796",848926,354535
"8797",627533,690653
"8798",806898,645500
"8799",463418,413647
"8800",417476,284201
"8801",335418,262041
"8802",892646,196158
"8803",661043,351170
"8804",414231,370006
"8805",335818,787187
"8806",915843,692689
"8807",841417,494360
"8808",603787,354376
"8809",995902,847744
"8810",702526,981768
"8811",936314,880585
"8812",152677,604695
"8813",950554,740511
"8814",797120,118502
"8815",542181,987306
"8816",318475,843367
"8817",419337,871310
"8818",406996,323060
"8819",496007,362626
"8820",848063,912011
"8821",337832,140609
"8822",633072,889676
"8823",768674,597758
"8824",501731,246901
"8825",238702,936946
"8826",692810,383591
"8827",581156,660853
"8828",945569,538609
"8829",617401,790893
"8830",852471,358807
"8831",700292,781351
"8832",212845,703702
"8833",592810,633540
"8834",239085,313514
"8835",610654,667778
"8836",266945,889219
"8837",794739,239743
"8838",846575,372528
"8839",502565,610331
"8840",875031,116103
"8841",558381,463335
"8842",657271,196576
"8843",567337,122177
"8844",258951,823368
"8845",487589,788862
"8846",429909,444079
"8847",128656,457559
"8848",577380,878844
"8849",119517,500974
"8850",178914,275784
"8851",373394,807638
"8852",636698,387749
"8853",529593,751957
"8854",740458,596312
"8855",927942,558109
"8856",388292,809422
"8857",533401,436531
"8858",733698,572457
"8859",391107,363552
"8860",200034,461402
"8861",785358,919173
"8862",154106,911881
"8863",794622,174844
"8864",335520,973165
"8865",345246,239165
"8866",736878,918587
"8867",287301,492555
"8868",157428,451279
"8869",413013,966444
"8870",275326,950072
"8871",869802,260061
"8872",451001,220115
"8873",882634,943817
"8874",927089,860700
"8875",745492,316923
"8876",770705,132992
"8877",129448,610437
"8878",919337,725203
"8879",250719,259515
"8880",495141,474044
"8881",574687,228300
"8882",322988,483542
"8883",853674,441827
"8884",675022,536153
"8885",102539,999476
"8886",370810,408511
"8887",529946,970031
"8888",537143,565497
"8889",402562,353946
"8890",815678,941084
"8891",986628,724618
"8892",814609,838147
"8893",492263,994597
"8894",706702,428497
"8895",561416,752888
"8896",495452,231549
"8897",484567,451510
"8898",719410,965558
"8899",357401,501954
"8900",446645,452003
"8901",463657,146784
"8902",457550,543274
"8903",118897,549643
"8904",139378,636041
"8905",374150,554705
"8906",731499,148523
"8907",309044,709969
"8908",404023,821991
"8909",426862,496032
"8910",721602,261516
"8911",511160,277782
"8912",413394,173691
"8913",392817,269611
"8914",545715,287381
"8915",658968,774471
"8916",132505,266170
"8917",894248,705016
"8918",248261,811830
"8919",616393,897214
"8920",689557,363278
"8921",624483,385014
"8922",674880,131037
"8923",750666,903647
"8924",906381,332244
"8925",414505,302478
"8926",477880,618446
"8927",377077,113822
"8928",486849,994995
"8929",231212,110638
"8930",636564,506753
"8931",508221,191816
"8932",707821,660069
"8933",217918,764466
"8934",831341,363742
"8935",521041,397742
"8936",841154,845139
"8937",931805,965385
"8938",658446,666323
"8939",994864,182382
"8940",259776,641308
"8941",529563,334136
"8942",546148,477470
"8943",399783,475356
"8944",180057,921678
"8945",182572,305540
"8946",590484,802974
"8947",273664,494227
"8948",374950,780463
"8949",397841,836446
"8950",927863,478422
"8951",559176,378541
"8952",975916,379199
"8953",458343,884024
"8954",736742,999075
"8955",920110,778460
"8956",129051,182097
"8957",751820,952896
"8958",667171,415627
"8959",381323,581303
"8960",121599,709500
"8961",495480,118734
"8962",304113,762375
"8963",395927,640237
"8964",464669,140867
"8965",761503,336259
"8966",647186,720541
"8967",746446,477193
"8968",894729,509509
"8969",887599,604163
"8970",147388,449590
"8971",441472,897452
"8972",107738,118402
"8973",771778,345957
"8974",996499,946621
"8975",315309,937878
"8976",754694,419373
"8977",646179,684801
"8978",452980,392096
